Year,Date,Plot,Sub_Plot,ID,Treatment,Fire,T+F,Group,Species,Coverage
1,2021-10-11,2,15,2-15-Tw,Tw,W,Tw-W,Forb,Oxalis corniculata,5
1,2021-10-11,2,15,2-15-Tw,Tw,W,Tw-W,Sedge,Cyperus esculentus,4
1,2021-10-11,2,15,2-15-Tw,Tw,W,Tw-W,Grass,Paspalum setaceum,4
1,2021-10-11,2,15,2-15-Tw,Tw,W,Tw-W,Bare,Bareground,3
1,2021-10-11,2,15,2-15-Tw,Tw,W,Tw-W,Forb,Dichondra spp.,3
1,2021-10-11,2,15,2-15-Tw,Tw,W,Tw-W,Sedge,Bulbostylis spp.,2
1,2021-10-11,2,15,2-15-Tw,Tw,W,Tw-W,Forb,Richardia spp.,1
1,2021-10-11,2,15,2-15-Tw,Tw,W,Tw-W,Forb,Urtica dioica,1
1,2021-10-11,2,16,2-16-C,C,W,C-W,Grass,Paspalum notatum,9
1,2021-10-11,2,16,1-16-Tsp,Tsp,W,Tsp-W,Bare,Bareground,8
1,2021-10-11,2,16,2-16-C,C,W,C-W,Forb,Oxalis corniculata,6
1,2021-10-11,2,16,2-16-C,C,W,C-W,Sedge,Cyperus esculentus,4
1,2021-10-11,2,16,2-16-C,C,W,C-W,Grass,Paspalum setaceum,4
1,2021-10-11,2,16,2-16-C,C,W,C-W,Bare,Bareground,3
1,2021-10-11,2,16,2-16-C,C,W,C-W,Forb,Dichondra spp.,3
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Sedge,Cyperus esculentus,8
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Grass,Paspalum setaceum,7
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Forb,Dichondra spp.,6
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Forb,Indigofera hirsuta,6
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Sedge,Bulbostylis spp.,5
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Forb,Oxalis corniculata,5
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Bare,Bareground,4
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Forb,Crotalaria rotundifolia,4
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Forb,Oenothera laciniata,4
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Grass,Paspalum notatum,3
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Woody,Liquidambar styraciflua,2
1,2021-10-11,3,1,3-1-Tw,Tw,C,Tw-C,Forb,Verbena spp.,2
1,2021-10-11,3,2,3-2-C,C,C,C-C,Grass,Paspalum setaceum,8
1,2021-10-11,3,2,3-2-C,C,C,C-C,Bare,Bareground,4
1,2021-10-11,3,2,3-2-C,C,C,C-C,Sedge,Cyperus esculentus,4
1,2021-10-11,3,2,3-2-C,C,C,C-C,Forb,Erigeron canadensis,4
1,2021-10-11,3,2,3-2-C,C,C,C-C,Forb,Oenothera laciniata,4
1,2021-10-11,3,2,3-2-C,C,C,C-C,Forb,Oxalis corniculata,4
1,2021-10-11,3,2,3-2-C,C,C,C-C,Forb,Dichondra spp.,3
1,2021-10-11,3,2,3-2-C,C,C,C-C,Forb,Lactuca canadensis,3
1,2021-10-11,3,2,3-2-C,C,C,C-C,Forb,Rumex hastatulus,3
1,2021-10-11,3,2,3-2-C,C,C,C-C,Sedge,Bulbostylis spp.,2
1,2021-10-11,3,2,3-2-C,C,C,C-C,Forb,Richardia spp.,2
1,2021-10-11,3,2,3-2-C,C,C,C-C,Grass,Paspalum notatum,1
1,2021-10-11,3,3,3-3-S,S,C,S-C,Grass,Eragrostis spectabilis,10
1,2021-10-11,3,3,3-3-S,S,C,S-C,Sedge,Cyperus esculentus,4
1,2021-10-11,3,3,3-3-S,S,C,S-C,Forb,Oxalis corniculata,4
1,2021-10-11,3,3,3-3-S,S,C,S-C,Sedge,Bulbostylis spp.,3
1,2021-10-11,3,3,3-3-S,S,C,S-C,Forb,Dichondra spp.,3
1,2021-10-11,3,3,3-3-S,S,C,S-C,Bare,Bareground,2
1,2021-10-11,3,3,3-3-S,S,C,S-C,Forb,Oenothera laciniata,2
1,2021-10-11,3,3,3-3-S,S,C,S-C,Grass,Paspalum setaceum,2
1,2021-10-11,3,3,3-3-S,S,C,S-C,Forb,Pityopsis graminifolia,2
1,2021-10-11,3,3,3-3-S,S,C,S-C,Forb,Richardia spp.,2
1,2021-10-11,3,3,3-3-S,S,C,S-C,Forb,Solanum viarum,2
1,2021-10-11,3,3,3-3-S,S,C,S-C,Grass,Andropogon ternarius,1
1,2021-10-11,3,3,3-3-S,S,C,S-C,Grass,Andropogon virginicus,1
1,2021-10-11,3,3,3-3-S,S,C,S-C,Grass,Aristida stricta,1
1,2021-10-11,3,3,3-3-S,S,C,S-C,Forb,Gamochaeta spp.,1
1,2021-10-11,3,3,3-3-S,S,C,S-C,Grass,Paspalum notatum,1
1,2021-10-11,3,3,3-3-S,S,C,S-C,Grass,Sorghastrum secundum,1
1,2021-10-11,3,4,3-4-Tsp,Tsp,C,Tsp-C,Forb,Dichondra spp.,10
1,2021-10-11,3,4,3-4-Tsp,Tsp,C,Tsp-C,Bare,Bareground,6
1,2021-10-11,3,4,3-4-Tsp,Tsp,C,Tsp-C,Grass,Paspalum setaceum,5
1,2021-10-11,3,4,3-4-Tsp,Tsp,C,Tsp-C,Sedge,Cyperus esculentus,4
1,2021-10-11,3,4,3-4-Tsp,Tsp,C,Tsp-C,Grass,Cynodon dactylon,3
1,2021-10-11,3,4,3-4-Tsp,Tsp,C,Tsp-C,Grass,Paspalum notatum,1
1,2021-10-11,3,5,3-5-C,C,C,C-C,Forb,Verbena spp.,8
1,2021-10-11,3,5,3-5-C,C,C,C-C,Forb,Oxalis corniculata,7
1,2021-10-11,3,5,3-5-C,C,C,C-C,Bare,Bareground,4
1,2021-10-11,3,5,3-5-C,C,C,C-C,Sedge,Cyperus esculentus,4
1,2021-10-11,3,5,3-5-C,C,C,C-C,Forb,Dichondra spp.,4
1,2021-10-11,3,5,3-5-C,C,C,C-C,Grass,Paspalum setaceum,4
1,2021-10-11,3,5,3-5-C,C,C,C-C,Forb,Richardia spp.,4
1,2021-10-11,3,5,3-5-C,C,C,C-C,Sedge,Bulbostylis spp.,3
1,2021-10-11,3,5,3-5-C,C,C,C-C,Forb,Crotalaria rotundifolia,3
1,2021-10-11,3,5,3-5-C,C,C,C-C,Forb,Indigofera hirsuta,3
1,2021-10-11,3,5,3-5-C,C,C,C-C,Forb,Oenothera laciniata,2
1,2021-10-11,3,5,3-5-C,C,C,C-C,Grass,Paspalum notatum,1
1,2021-10-11,3,5,3-5-C,C,C,C-C,Forb,Verbena spp.,1
1,2021-10-11,3,6,3-6-Tw,Tw,C,Tw-C,Grass,Paspalum setaceum,9
1,2021-10-11,3,6,3-6-Tw,Tw,C,Tw-C,Forb,Indigofera hirsuta,8
1,2021-10-11,3,6,3-6-Tw,Tw,C,Tw-C,Forb,Richardia spp.,5
1,2021-10-11,3,6,3-6-Tw,Tw,C,Tw-C,Sedge,Cyperus esculentus,4
1,2021-10-11,3,6,3-6-Tw,Tw,C,Tw-C,Forb,Dichondra spp.,4
1,2021-10-11,3,6,3-6-Tw,Tw,C,Tw-C,Bare,Bareground,2
1,2021-10-11,3,6,3-6-Tw,Tw,C,Tw-C,Grass,Paspalum notatum,1
1,2021-10-11,3,7,3-7-Tsp,Tsp,C,Tsp-C,Forb,Dichondra spp.,9
1,2021-10-11,3,7,3-7-Tsp,Tsp,C,Tsp-C,Grass,Paspalum setaceum,7
1,2021-10-11,3,7,3-7-Tsp,Tsp,C,Tsp-C,Bare,Bareground,6
1,2021-10-11,3,7,3-7-Tsp,Tsp,C,Tsp-C,Sedge,Cyperus esculentus,5
1,2021-10-11,3,7,3-7-Tsp,Tsp,C,Tsp-C,Grass,Cynodon dactylon,4
1,2021-10-11,3,7,3-7-Tsp,Tsp,C,Tsp-C,Grass,Paspalum notatum,1
1,2021-10-11,3,8,3-8-S,S,C,S-C,Grass,Eragrostis spectabilis,10
1,2021-10-11,3,8,3-8-S,S,C,S-C,Sedge,Bulbostylis spp.,4
1,2021-10-11,3,8,3-8-S,S,C,S-C,Forb,Richardia spp.,4
1,2021-10-11,3,8,3-8-S,S,C,S-C,Forb,Crotalaria rotundifolia,3
1,2021-10-11,3,8,3-8-S,S,C,S-C,Sedge,Cyperus esculentus,3
1,2021-10-11,3,8,3-8-S,S,C,S-C,Forb,Dichondra spp.,3
1,2021-10-11,3,8,3-8-S,S,C,S-C,Forb,Lactuca canadensis,3
1,2021-10-11,3,8,3-8-S,S,C,S-C,Bare,Bareground,2
1,2021-10-11,3,8,3-8-S,S,C,S-C,Grass,Digitaria spp.,2
1,2021-10-11,3,8,3-8-S,S,C,S-C,Grass,Paspalum notatum,1
1,2021-10-11,3,8,3-8-S,S,C,S-C,Grass,Sorghastrum secundum,1
1,2021-10-11,3,9,3-9-S,S,C,S-C,Forb,Verbena spp.,9
1,2021-10-11,3,9,3-9-S,S,C,S-C,Forb,Oxalis corniculata,6
1,2021-10-11,3,9,3-9-S,S,C,S-C,Sedge,Cyperus esculentus,5
1,2021-10-11,3,9,3-9-S,S,C,S-C,Grass,Eragrostis spectabilis,5
1,2021-10-11,3,9,3-9-S,S,C,S-C,Forb,Dichondra spp.,4
1,2021-10-11,3,9,3-9-S,S,C,S-C,Forb,Richardia spp.,4
1,2021-10-11,3,9,3-9-S,S,C,S-C,Bare,Bareground,2
1,2021-10-11,3,9,3-9-S,S,C,S-C,Grass,Paspalum notatum,2
1,2021-10-11,3,9,3-9-S,S,C,S-C,Forb,Verbena spp.,2
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Forb,Oxalis corniculata,8
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Sedge,Cyperus esculentus,7
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Forb,Richardia spp.,6
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Grass,Paspalum setaceum,5
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Bare,Bareground,4
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Grass,Cynodon dactylon,3
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Forb,Dichondra spp.,3
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Forb,Oenothera laciniata,2
1,2021-10-11,3,10,3-10-Tw,Tw,C,Tw-C,Grass,Paspalum notatum,1
1,2021-10-11,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Dichondra spp.,9
1,2021-10-11,3,11,3-11-Tsp,Tsp,C,Tsp-C,Sedge,Cyperus esculentus,8
1,2021-10-11,3,11,3-11-Tsp,Tsp,C,Tsp-C,Bare,Bareground,5
1,2021-10-11,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,Indigofera hirsuta,5
1,2021-10-11,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Paspalum setaceum,4
1,2021-10-11,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Cynodon dactylon,3
1,2021-10-11,3,11,3-11-Tsp,Tsp,C,Tsp-C,Forb,UK - Whirledleaf,1
1,2021-10-11,3,11,3-11-Tsp,Tsp,C,Tsp-C,Grass,Paspalum notatum,0
1,2021-10-11,3,12,3-12-C,C,C,C-C,Forb,Oxalis corniculata,8
1,2021-10-11,3,12,3-12-C,C,C,C-C,Sedge,Cyperus esculentus,7
1,2021-10-11,3,12,3-12-C,C,C,C-C,Bare,Bareground,4
1,2021-10-11,3,12,3-12-C,C,C,C-C,Sedge,Bulbostylis spp.,4
1,2021-10-11,3,12,3-12-C,C,C,C-C,Forb,Crotalaria rotundifolia,4
1,2021-10-11,3,12,3-12-C,C,C,C-C,Grass,Cynodon dactylon,4
1,2021-10-11,3,12,3-12-C,C,C,C-C,Forb,Dichondra spp.,4
1,2021-10-11,3,12,3-12-C,C,C,C-C,Forb,Richardia spp.,4
1,2021-10-11,3,12,3-12-C,C,C,C-C,Forb,Rumex hastatulus,4
1,2021-10-11,3,12,3-12-C,C,C,C-C,Forb,Verbena spp.,3
1,2021-10-11,3,12,3-12-C,C,C,C-C,Forb,Crotalaria spectabilis,2
1,2021-10-11,3,12,3-12-C,C,C,C-C,Forb,Oenothera laciniata,2
1,2021-10-11,3,12,3-12-C,C,C,C-C,Grass,Paspalum setaceum,2
1,2021-10-11,3,12,3-12-C,C,C,C-C,Woody,Liquidambar styraciflua,1
1,2021-10-11,3,12,3-12-C,C,C,C-C,Grass,Paspalum notatum,1
1,2021-10-11,3,13,3-13-Tw,Tw,C,Tw-C,Sedge,Cyperus esculentus,8
1,2021-10-11,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Oxalis corniculata,8
1,2021-10-11,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Solanum viarum,7
1,2021-10-11,3,13,3-13-Tw,Tw,C,Tw-C,Bare,Bareground,4
1,2021-10-11,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Richardia spp.,4
1,2021-10-11,3,13,3-13-Tw,Tw,C,Tw-C,Forb,Dichondra spp.,3
1,2021-10-11,3,13,3-13-Tw,Tw,C,Tw-C,Grass,Paspalum notatum,1
1,2021-10-11,3,14,3-14-S,S,C,S-C,Sedge,Cyperus esculentus,8
1,2021-10-11,3,14,3-14-S,S,C,S-C,Forb,Erigeron canadensis,7
1,2021-10-11,3,14,3-14-S,S,C,S-C,Forb,Richardia spp.,7
1,2021-10-11,3,14,3-14-S,S,C,S-C,Grass,Cynodon dactylon,6
1,2021-10-11,3,14,3-14-S,S,C,S-C,Forb,Oxalis corniculata,6
1,2021-10-11,3,14,3-14-S,S,C,S-C,Grass,Eragrostis spectabilis,4
1,2021-10-11,3,14,3-14-S,S,C,S-C,Forb,Dichondra spp.,3
1,2021-10-11,3,14,3-14-S,S,C,S-C,Bare,Bareground,2
1,2021-10-11,3,14,3-14-S,S,C,S-C,Grass,Paspalum notatum,1
1,2021-10-11,3,15,3-15-C,C,C,C-C,Grass,Cynodon dactylon,8
1,2021-10-11,3,15,3-15-C,C,C,C-C,Sedge,Cyperus esculentus,8
1,2021-10-11,3,15,3-15-C,C,C,C-C,Forb,Solanum viarum,6
1,2021-10-11,3,15,3-15-C,C,C,C-C,Forb,Oxalis corniculata,5
1,2021-10-11,3,15,3-15-C,C,C,C-C,Forb,Richardia spp.,5
1,2021-10-11,3,15,3-15-C,C,C,C-C,Forb,Dichondra spp.,3
1,2021-10-11,3,15,3-15-C,C,C,C-C,Bare,Bareground,2
1,2021-10-11,3,15,3-15-C,C,C,C-C,Forb,Oenothera laciniata,1
1,2021-10-11,3,15,3-15-C,C,C,C-C,Grass,Paspalum notatum,1
1,2021-10-11,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Dichondra spp.,8
1,2021-10-11,3,16,3-16-Tsp,Tsp,C,Tsp-C,Bare,Bareground,7
1,2021-10-11,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,Richardia spp.,7
1,2021-10-11,3,16,3-16-Tsp,Tsp,C,Tsp-C,Sedge,Cyperus esculentus,6
1,2021-10-11,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Cynodon dactylon,4
1,2021-10-11,3,16,3-16-Tsp,Tsp,C,Tsp-C,Forb,UK - Whirledleaf,2
1,2021-10-11,3,16,3-16-Tsp,Tsp,C,Tsp-C,Grass,Paspalum notatum,1
1,2021-10-12,4,1,4-1-S,S,W,S-W,Grass,Eragrostis spectabilis,10
1,2021-10-12,4,1,4-1-S,S,W,S-W,Forb,Oxalis corniculata,6
1,2021-10-12,4,1,4-1-S,S,W,S-W,Forb,Liatris gracilis,4
1,2021-10-12,4,1,4-1-S,S,W,S-W,Grass,Paspalum setaceum,4
1,2021-10-12,4,1,4-1-S,S,W,S-W,Sedge,Cyperus esculentus,3
1,2021-10-12,4,1,4-1-S,S,W,S-W,Forb,Dichondra spp.,3
1,2021-10-12,4,1,4-1-S,S,W,S-W,Forb,Pityopsis graminifolia,3
1,2021-10-12,4,1,4-1-S,S,W,S-W,Bare,Bareground,2
1,2021-10-12,4,1,4-1-S,S,W,S-W,Grass,Cynodon dactylon,2
1,2021-10-12,4,1,4-1-S,S,W,S-W,Grass,Paspalum notatum,2
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Paspalum setaceum,8
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Oenothera simulans,6
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Oxalis corniculata,6
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Paspalum notatum,5
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Bare,Bareground,4
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Grass,Cynodon dactylon,3
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Dichondra spp.,3
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Lactuca canadensis,3
1,2021-10-12,4,2,4-2-Tw,Tw,W,Tw-W,Forb,Richardia spp.,3
1,2021-10-12,4,3,4-3-C,C,W,C-W,Grass,Cynodon dactylon,7
1,2021-10-12,4,3,4-3-C,C,W,C-W,Forb,Indigofera hirsuta,6
1,2021-10-12,4,3,4-3-C,C,W,C-W,Grass,Paspalum setaceum,6
1,2021-10-12,4,3,4-3-C,C,W,C-W,Forb,Oxalis corniculata,5
1,2021-10-12,4,3,4-3-C,C,W,C-W,Sedge,Cyperus esculentus,4
1,2021-10-12,4,3,4-3-C,C,W,C-W,Grass,Paspalum notatum,4
1,2021-10-12,4,3,4-3-C,C,W,C-W,Sedge,Bulbostylis spp.,3
1,2021-10-12,4,3,4-3-C,C,W,C-W,Forb,Dichondra spp.,3
1,2021-10-12,4,3,4-3-C,C,W,C-W,Bare,Bareground,2
1,2021-10-12,4,3,4-3-C,C,W,C-W,Forb,Lactuca canadensis,1
1,2021-10-12,4,4,4-4-Tsp,Tsp,W,Tsp-W,Forb,Dichondra spp.,9
1,2021-10-12,4,4,4-4-Tsp,Tsp,W,Tsp-W,Bare,Bareground,5
1,2021-10-12,4,4,4-4-Tsp,Tsp,W,Tsp-W,Grass,Paspalum setaceum,5
1,2021-10-12,4,4,4-4-Tsp,Tsp,W,Tsp-W,Grass,Cynodon dactylon,4
1,2021-10-12,4,4,4-4-Tsp,Tsp,W,Tsp-W,Sedge,Cyperus esculentus,4
1,2021-10-12,4,4,4-4-Tsp,Tsp,W,Tsp-W,Forb,Oxalis corniculata,1
1,2021-10-12,4,4,4-4-Tsp,Tsp,W,Tsp-W,Grass,Paspalum notatum,1
1,2021-10-12,4,5,4-5-C,C,W,C-W,Grass,Paspalum setaceum,10
1,2021-10-12,4,5,4-5-C,C,W,C-W,Forb,Oxalis corniculata,4
1,2021-10-12,4,5,4-5-C,C,W,C-W,Grass,Paspalum notatum,4
1,2021-10-12,4,5,4-5-C,C,W,C-W,Grass,Cynodon dactylon,3
1,2021-10-12,4,5,4-5-C,C,W,C-W,Sedge,Cyperus esculentus,3
1,2021-10-12,4,5,4-5-C,C,W,C-W,Forb,Dichondra spp.,3
1,2021-10-12,4,5,4-5-C,C,W,C-W,Bare,Bareground,2
1,2021-10-12,4,5,4-5-C,C,W,C-W,Forb,Indigofera hirsuta,1
1,2021-10-12,4,5,4-5-C,C,W,C-W,Forb,Lactuca canadensis,1
1,2021-10-12,4,5,4-5-C,C,W,C-W,Forb,Oenothera simulans,1
1,2021-10-12,4,6,4-6-S,S,W,S-W,Grass,Eragrostis spectabilis,9
1,2021-10-12,4,6,4-6-S,S,W,S-W,Forb,Oxalis corniculata,7
1,2021-10-12,4,6,4-6-S,S,W,S-W,Grass,Paspalum setaceum,7
1,2021-10-12,4,6,4-6-S,S,W,S-W,Grass,Digitaria spp.,5
1,2021-10-12,4,6,4-6-S,S,W,S-W,Forb,Pityopsis graminifolia,4
1,2021-10-12,4,6,4-6-S,S,W,S-W,Bare,Bareground,3
1,2021-10-12,4,6,4-6-S,S,W,S-W,Forb,Richardia spp.,3
1,2021-10-12,4,6,4-6-S,S,W,S-W,Sedge,Cyperus esculentus,2
1,2021-10-12,4,6,4-6-S,S,W,S-W,Forb,Dichondra spp.,2
1,2021-10-12,4,6,4-6-S,S,W,S-W,Grass,Paspalum notatum,2
1,2021-10-12,4,6,4-6-S,S,W,S-W,Sedge,Bulbostylis spp.,1
1,2021-10-12,4,6,4-6-S,S,W,S-W,Forb,Oenothera laciniata,1
1,2021-10-12,4,6,4-6-S,S,W,S-W,Grass,Sorghastrum secundum,1
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Forb,Dichondra spp.,9
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Sedge,Bulbostylis spp.,6
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Sedge,Cyperus esculentus,6
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Forb,Indigofera hirsuta,6
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Grass,Paspalum setaceum,5
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Forb,Richardia spp.,5
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Forb,Oxalis corniculata,4
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Bare,Bareground,2
1,2021-10-12,4,7,4-7-Tsp,Tsp,W,Tsp-W,Grass,Paspalum notatum,2
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Grass,Paspalum notatum,8
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Forb,Richardia spp.,7
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Sedge,Cyperus esculentus,4
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Forb,Oxalis corniculata,4
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Sedge,Bulbostylis spp.,2
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Grass,Paspalum setaceum,2
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Forb,UK - Mimosa,2
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Forb,Oenothera laciniata,1
1,2021-10-12,4,8,4-8-Tw,Tw,W,Tw-W,Forb,UK - Euphorb,1
1,2021-10-12,4,9,4-9-Tw,Tw,W,Tw-W,Grass,Paspalum notatum,7
1,2021-10-12,4,9,4-9-Tw,Tw,W,Tw-W,Grass,Paspalum setaceum,7
1,2021-10-12,4,9,4-9-Tw,Tw,W,Tw-W,Sedge,Cyperus esculentus,5
1,2021-10-12,4,9,4-9-Tw,Tw,W,Tw-W,Bare,Bareground,4
1,2021-10-12,4,9,4-9-Tw,Tw,W,Tw-W,Sedge,Bulbostylis spp.,4
1,2021-10-12,4,9,4-9-Tw,Tw,W,Tw-W,Forb,Dichondra spp.,4
1,2021-10-12,4,9,4-9-Tw,Tw,W,Tw-W,Forb,Oxalis corniculata,4
1,2021-10-12,4,9,4-9-Tw,Tw,W,Tw-W,Sedge,Cyperus esculentus,2
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Forb,Dichondra spp.,9
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Forb,Indigofera hirsuta,6
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Bare,Bareground,5
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Sedge,Cyperus esculentus,4
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Grass,Paspalum setaceum,4
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Sedge,Bulbostylis spp.,3
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Forb,Oxalis corniculata,3
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Grass,Paspalum notatum,3
1,2021-10-12,4,10,4-10-Tsp,Tsp,W,Tsp-W,Sedge,Cyperus spp.,2
1,2021-10-12,4,11,4-11-S,S,W,S-W,Grass,Eragrostis spectabilis,9
1,2021-10-12,4,11,4-11-S,S,W,S-W,Forb,Pityopsis graminifolia,6
1,2021-10-12,4,11,4-11-S,S,W,S-W,Forb,Liatris gracilis,5
1,2021-10-12,4,11,4-11-S,S,W,S-W,Grass,Paspalum notatum,5
1,2021-10-12,4,11,4-11-S,S,W,S-W,Bare,Bareground,4
1,2021-10-12,4,11,4-11-S,S,W,S-W,Forb,Dichondra spp.,4
1,2021-10-12,4,11,4-11-S,S,W,S-W,Woody,Eupatorium capilifolium,3
1,2021-10-12,4,11,4-11-S,S,W,S-W,Forb,Oxalis corniculata,3
1,2021-10-12,4,11,4-11-S,S,W,S-W,Grass,Paspalum setaceum,3
1,2021-10-12,4,11,4-11-S,S,W,S-W,Forb,Rumex hastatulus,3
1,2021-10-12,4,11,4-11-S,S,W,S-W,Forb,Crotalaria rotundifolia,2
1,2021-10-12,4,11,4-11-S,S,W,S-W,Forb,Gamochaeta spp.,2
1,2021-10-12,4,11,4-11-S,S,W,S-W,Forb,Indigofera hirsuta,2
1,2021-10-12,4,12,4-12-C,C,W,C-W,Grass,Paspalum notatum,7
1,2021-10-12,4,12,4-12-C,C,W,C-W,Woody,Eupatorium capilifolium,5
1,2021-10-12,4,12,4-12-C,C,W,C-W,Bare,Bareground,4
1,2021-10-12,4,12,4-12-C,C,W,C-W,Forb,Oxalis corniculata,4
1,2021-10-12,4,12,4-12-C,C,W,C-W,Forb,Richardia spp.,4
1,2021-10-12,4,12,4-12-C,C,W,C-W,Forb,Crotalaria rotundifolia,3
1,2021-10-12,4,12,4-12-C,C,W,C-W,Forb,Indigofera hirsuta,3
1,2021-10-12,4,12,4-12-C,C,W,C-W,Grass,Paspalum setaceum,3
1,2021-10-12,4,13,4-13-Tsp,Tsp,W,Tsp-W,Forb,Dichondra spp.,9
1,2021-10-12,4,13,4-13-Tsp,Tsp,W,Tsp-W,Bare,Bareground,6
1,2021-10-12,4,13,4-13-Tsp,Tsp,W,Tsp-W,Sedge,Cyperus spp.,4
1,2021-10-12,4,13,4-13-Tsp,Tsp,W,Tsp-W,Grass,Dichanthelium spp.,2
1,2021-10-12,4,13,4-13-Tsp,Tsp,W,Tsp-W,Grass,Paspalum notatum,2
1,2021-10-12,4,13,4-13-Tsp,Tsp,W,Tsp-W,Grass,Paspalum setaceum,2
1,2021-10-12,4,14,4-14-C,C,W,C-W,Grass,Paspalum notatum,9
1,2021-10-12,4,14,4-14-C,C,W,C-W,Bare,Bareground,4
1,2021-10-12,4,14,4-14-C,C,W,C-W,Forb,Crotalaria rotundifolia,4
1,2021-10-12,4,14,4-14-C,C,W,C-W,Forb,Dichondra spp.,4
1,2021-10-12,4,14,4-14-C,C,W,C-W,Woody,Eupatorium capilifolium,4
1,2021-10-12,4,14,4-14-C,C,W,C-W,Forb,Indigofera hirsuta,4
1,2021-10-12,4,14,4-14-C,C,W,C-W,Forb,Oxalis corniculata,4
1,2021-10-12,4,14,4-14-C,C,W,C-W,Grass,Paspalum setaceum,4
1,2021-10-12,4,14,4-14-C,C,W,C-W,Sedge,Cyperus spp.,3
1,2021-10-12,4,14,4-14-C,C,W,C-W,Sedge,Bulbostylis spp.,2
1,2021-10-12,4,14,4-14-C,C,W,C-W,Forb,Gamochaeta spp.,1
1,2021-10-12,4,15,4-15-Tw,Tw,W,Tw-W,Grass,Paspalum notatum,8
